CAN_ID,Priority,Ingress_NS,Egress_NS,Latency_US
0x80000000,2,1785200321530325879,1785200321530327805,1
0x98fd50a7,2,1785200321530683080,1785200321530685062,1
0x98ff28a7,2,1785200321530947282,1785200321530949208,1
0x98ff2895,2,1785200321532111553,1785200321532113460,1
0x98fe2895,2,1785200321532476162,1785200321532478180,2
0x98fe50a7,2,1785200321535340366,1785200321535342328,1
0x9cff50d4,2,1785200321539705708,1785200321539707634,1
0x98ffefa7,2,1785200321540471018,1785200321540472981,1
0x90ff38d4,2,1785200321541735621,1785200321541737584,1
0x98ffa7ef,2,1785200321542900502,1785200321542902632,2
0x98fff5d4,2,1785200321543864274,1785200321543866200,1
0x98fe50a7,2,1785200321545727947,1785200321545729873,1
0x98ff9528,2,1785200321549993235,1785200321549995253,2
0x98ffefa7,2,1785200321551157690,1785200321551159616,1
0x80000000,2,1785200321551175246,1785200321551177172,1
0x98fd50a7,2,1785200321551531466,1785200321551533447,1
0x98ff28a7,2,1785200321551795686,1785200321551797612,1
0x98ff2895,2,1785200321552959179,1785200321552961068,1
0x800c7f14,2,1785200321553422972,1785200321553425009,2
0x9801d08f,2,1785200321555387478,1785200321555389626,2
0x800c7f28,2,1785200321556352305,1785200321556354268,1
0x98ffefa7,2,1785200321561317496,1785200321561319459,1
0x98ffa7ef,2,1785200321563782480,1785200321563784424,1
0x98ffd0ef,2,1785200321564747103,1785200321564749048,1
0x98ff95ef,2,1785200321565811448,1785200321565813356,1
0x800c7f28,2,1785200321566676332,1785200321566678406,2
0x90ff38ef,2,1785200321566939923,1785200321566941886,1
0x9cffd4f5,2,1785200321567903565,1785200321567905491,1
0x98ff9528,2,1785200321570968212,1785200321570970193,1
0x98ffefa7,2,1785200321572132834,1785200321572134760,1
0x800001f2,2,1785200321572150501,1785200321572152445,1
0x98fd50a7,2,1785200321572507702,1785200321572509720,2
0x98ff28a7,2,1785200321572771589,1785200321572773571,1
0x98ff2895,2,1785200321574236061,1785200321574238265,2
0x800c7f14,2,1785200321574254246,1785200321574256209,1
0x800c7f28,2,1785200321577209783,1785200321577211727,1
0x98ffefa7,2,1785200321582174566,1785200321582176659,2
0x8000030c,2,1785200321583838574,1785200321583841815,3
0x98ff28d0,2,1785200321584501885,1785200321584503866,1
0x98ffa7ef,2,1785200321584865456,1785200321584867364,1
0x98fe50a7,2,1785200321587430329,1785200321587432273,1
0x98ff9528,2,1785200321591895189,1785200321591897189,2
0x98ffefa7,2,1785200321592861146,1785200321592863072,1
0x800001f2,2,1785200321593223107,1785200321593225125,2
0x98fd50a7,2,1785200321593586789,1785200321593588808,2
0x98ff28a7,2,1785200321593604400,1785200321593606326,1
0x98ff2895,2,1785200321594661375,1785200321594663394,2
0x98fe2895,2,1785200321595025614,1785200321595027576,1
0x98fe50a7,2,1785200321597889947,1785200321597891873,1
0x98ffefa7,2,1785200321602954822,1785200321602956841,2
0x98ffa7ef,2,1785200321605319270,1785200321605321196,1
0x98ffe5f4,2,1785200321606983852,1785200321606985944,2
0x98ff28f4,2,1785200321607347572,1785200321607349590,2
0x800c7f28,2,1785200321608311417,1785200321608313362,1
0x98ffefa7,2,1785200321613576032,1785200321613577995,1
0x800001f2,2,1785200321613594254,1785200321613596198,1
0x98fd50a7,2,1785200321613950974,1785200321613952900,1
0x98ff28a7,2,1785200321614215639,1785200321614217732,2
0x98ff9528,2,1785200321614579618,1785200321614581674,2
0x98ff2895,2,1785200321615443057,1785200321615445001,1
0x98fe2895,2,1785200321615807055,1785200321615809036,1
0x98ffeff4,2,1785200321617670709,1785200321617672765,2
0x98fe50a7,2,1785200321618735629,1785200321618737666,2
0x98ffefa7,2,1785200321623799930,1785200321623801892,1
0x98ffa7ef,2,1785200321626164526,1785200321626166581,2
0x98fe50a7,2,1785200321628931582,1785200321628933508,1
0x98ffefa7,2,1785200321634295122,1785200321634297159,2
0x800001f2,2,1785200321634313288,1785200321634315196,1
0x98fd50a7,2,1785200321634669471,1785200321634671453,1
0x98ff28a7,2,1785200321634933581,1785200321634935562,1
0x98ff9528,2,1785200321635297523,1785200321635299486,1
0x98ff2895,2,1785200321636261850,1785200321636263776,1
0x98fe2895,2,1785200321636526219,1785200321636528256,2
0x98fe50a7,2,1785200321639390904,1785200321639392867,1
0x98ffefa7,2,1785200321644755962,1785200321644757962,2
0x98fff5d4,2,1785200321644774851,1785200321644776869,2
0x800c7fd3,2,1785200321646930726,1785200321646932689,1
0x98fe50a7,2,1785200321649594154,1785200321649596079,1
0x98ffefa7,2,1785200321654959601,1785200321654961582,1
0x800001f2,2,1785200321654977564,1785200321654979508,1
0x98fd50a7,2,1785200321655333413,1785200321655335395,1
0x98ff28a7,2,1785200321655597337,1785200321655599337,2
0x98ff9528,2,1785200321655961113,1785200321655963094,1
0x98ff2895,2,1785200321657124698,1785200321657126642,1
0x98fe2895,2,1785200321657142346,1785200321657144253,1
0x9801d08f,2,1785200321659199333,1785200321659201240,1
0x800c7f28,2,1785200321660163253,1785200321660165216,1
0x800c7ff7,2,1785200321665127795,1785200321665129739,1
0x800c7fd3,2,1785200321667692779,1785200321667694723,1
0x98ff28ef,2,1785200321668556958,1785200321668558884,1
0x98ff1eef,2,1785200321669620729,1785200321669622674,1
0x98fe50a7,2,1785200321670385465,1785200321670387446,1
0x800e7fea,2,1785200321672249972,1785200321672252064,2
0x98ffefa7,2,1785200321675814356,1785200321675816319,1
0x800001f2,2,1785200321676178132,1785200321676180113,1
0x98fd50a7,2,1785200321676441945,1785200321676443963,2
0x98ff28a7,2,1785200321676605462,1785200321676607518,2
0x98ff9528,2,1785200321676869312,1785200321676871294,1
0x98ff2895,2,1785200321677732659,1785200321677734566,1
0x98fe2895,2,1785200321678097601,1785200321678099527,1
0x98fe50a7,2,1785200321680962379,1785200321680964286,1
0x98ffefa7,2,1785200321686026791,1785200321686028828,2
0x8000030c,2,1785200321687691188,1785200321687693299,2
0x98ffa7ef,2,1785200321688455757,1785200321688457720,1
0x98fe50a7,2,1785200321691220295,1785200321691222276,1
0x98ffefa7,2,1785200321696585483,1785200321696587446,1
0x800001f2,2,1785200321696949740,1785200321696951740,2
0x98fd50a7,2,1785200321697213756,1785200321697215682,1
0x98ff28a7,2,1785200321697377737,1785200321697379866,2
0x98ff9528,2,1785200321697641920,1785200321697643920,2
0x98ff2895,2,1785200321698607118,1785200321698609285,2
0x98fe2895,2,1785200321698870820,1785200321698872838,2
0x98fe50a7,2,1785200321701733913,1785200321701735857,1
0x800c7ff7,2,1785200321706798954,1785200321706800936,1
0x98ffa7ef,2,1785200321709162828,1785200321709164791,1
0x98ff28f4,2,1785200321711126964,1785200321711129112,2
0x90ffd4f4,2,1785200321711145075,1785200321711147038,1
0x98fe50a7,2,1785200321712001032,1785200321712003014,1
0x800c7ff7,2,1785200321717366572,1785200321717368665,2
0x800001f2,2,1785200321717731310,1785200321717733329,2
0x98fd50a7,2,1785200321717995568,1785200321717997661,2
0x98ff28a7,2,1785200321718159197,1785200321718161160,1
0x98ff2895,2,1785200321718723378,1785200321718725619,2
0x98fe2895,2,1785200321719087191,1785200321719089302,2
0x98ffeff4,2,1785200321721451027,1785200321721452990,1
0x98fe50a7,2,1785200321722515261,1785200321722517261,2
0x800c7ff7,2,1785200321727580099,1785200321727582081,1
0x98ffa7ef,2,1785200321729944455,1785200321729946362,1
0x98fe50a7,2,1785200321732709474,1785200321732711400,1
0x90ffd438,2,1785200321737274556,1785200321737276500,1
0x800c7ff7,2,1785200321738139884,1785200321738142069,2
0x800001f2,2,1785200321738502992,1785200321738505011,2
0x98fd50a7,2,1785200321738767102,1785200321738769120,2
0x98ff28a7,2,1785200321738930323,1785200321738932360,2
0x98ff9528,2,1785200321739193377,1785200321739195340,1
0x800c7f94,2,1785200321740357277,1785200321740359314,2
0x98fe2895,2,1785200321740520998,1785200321740523054,2
0x98fe50a7,2,1785200321743285721,1785200321743287740,2
0x98ffefa7,2,1785200321748650428,1785200321748652428,2
0x90fff4d4,2,1785200321748668483,1785200321748670464,1
0x90ff38d4,2,1785200321750925654,1785200321750927580,1
0x800c7fd3,2,1785200321751090190,1785200321751092208,2
0x98fff5d4,2,1785200321752754012,1785200321752756105,2
0x98fe50a7,2,1785200321753618618,1785200321753620544,1
0x800c7ff7,2,1785200321758982973,1785200321758985010,2
0x800001f2,2,1785200321759347359,1785200321759349322,1
0x98fd50a7,2,1785200321759612172,1785200321759614191,2
0x98ff28a7,2,1785200321759776245,1785200321759778245,2
0x98ff9528,2,1785200321760340408,1785200321760342353,1
0x98ff2895,2,1785200321760358242,1785200321760360186,1
0x98fe2895,2,1785200321760715147,1785200321760717165,2
0x9801d08f,2,1785200321763279167,1785200321763281149,1
0x800c7f28,2,1785200321764243069,1785200321764245050,1
0x98ffefa7,2,1785200321769208241,1785200321769210204,1
0x98ffa7ef,2,1785200321771675299,1785200321771677262,1
0x98ff38ef,2,1785200321772639552,1785200321772641552,2
0x98fe38ef,2,1785200321773703453,1785200321773705416,1
0x98fe50a7,2,1785200321774468114,1785200321774470114,2
0x9cfe50ef,2,1785200321774832464,1785200321774834519,2
0x98fff4ef,2,1785200321775896309,1785200321775898309,2
0x9cffd4f5,2,1785200321776960395,1785200321776962376,1
0x98ffefa7,2,1785200321779724636,1785200321779726636,2
0x800001f2,2,1785200321780388169,1785200321780390151,1
0x98fd50a7,2,1785200321780652093,1785200321780654112,2
0x98ff28a7,2,1785200321780816055,1785200321780818074,2
0x98ff9528,2,1785200321781079331,1785200321781081331,2
0x98ff2895,2,1785200321782043770,1785200321782045844,2
0x98fe2895,2,1785200321782407656,1785200321782409619,1
0x98fe50a7,2,1785200321785171638,1785200321785173583,1
0x98ffefa7,2,1785200321790236717,1785200321790238810,2
0x8000030c,2,1785200321791900670,1785200321791902781,2
0x98ffa7ef,2,1785200321792964737,1785200321792966718,1
0x98ff28d0,2,1785200321792982607,1785200321792984570,1
0x98fe50a7,2,1785200321795439814,1785200321795441795,1
0x98ffefa7,2,1785200321800504392,1785200321800506429,2
0x800001f2,2,1785200321801168629,1785200321801170684,2
0x98fd50a7,2,1785200321801432368,1785200321801434368,2
0x98ff28a7,2,1785200321801796569,1785200321801798588,2
0x98ff9528,2,1785200321801810217,1785200321801812180,1
0x98ff2895,2,1785200321802770989,1785200321802772952,1
0x98fe2895,2,1785200321803135431,1785200321803137431,2
0x98fe50a7,2,1785200321805899024,1785200321805900969,1
0x98ffefa7,2,1785200321810963881,1785200321810965881,2
0x98ffa7ef,2,1785200321813327884,1785200321813329810,1
0x98ffe5f4,2,1785200321814992096,1785200321814994133,2
0x98ff28f4,2,1785200321815355760,1785200321815357705,1
0x98fe28f4,2,1785200321815719554,1785200321815721573,2
0x90ffd4f4,2,1785200321816082700,1785200321816084737,2
0x98fe50a7,2,1785200321816133107,1785200321816135163,2
0x98ffd0f4,2,1785200321819109125,1785200321819111199,2
0x9cff50f4,2,1785200321819477864,1785200321819479993,2
0x98ffeff4,2,1785200321819843046,1785200321819845065,2
0x98ff9528,2,1785200321820707337,1785200321820709300,1
0x98ffefa7,2,1785200321821771756,1785200321821773701,1
0x800001f2,2,1785200321822136569,1785200321822138698,2
0x98fd50a7,2,1785200321822399919,1785200321822401882,1
0x98ff28a7,2,1785200321822564122,1785200321822566122,2
0x98ff2895,2,1785200321823028137,1785200321823030082,1
0x98fe2895,2,1785200321823391394,1785200321823393302,1
0x98fe50a7,2,1785200321826857390,1785200321826859335,1
0x98ff38f4,2,1785200321829822186,1785200321829824279,2
0x98ffefa7,2,1785200321831986858,1785200321831988765,1
0x800c7fd3,2,1785200321834452027,1785200321834453972,1
0x98fe50a7,2,1785200321837116288,1785200321837118251,1
0x98ff9528,2,1785200321840780838,1785200321840782968,2
0x98ffefa7,2,1785200321842245311,1785200321842247329,2
0x800001f2,2,1785200321842909954,1785200321842911917,1
0x98fd50a7,2,1785200321843174138,1785200321843176249,2
0x98ff28a7,2,1785200321843337915,1785200321843339915,2
0x98ff2895,2,1785200321843802282,1785200321843804208,1
0x98fe2895,2,1785200321844166706,1785200321844168687,1
0x98fe50a7,2,1785200321847630684,1785200321847632850,2
0x98ffefa7,2,1785200321852705484,1785200321852707707,2
0x90fff4d4,2,1785200321853271370,1785200321853273777,2
0x800c7fd3,2,1785200321855435171,1785200321855437152,1
0x98fff5d4,2,1785200321855599133,1785200321855601114,1
0x98fe50a7,2,1785200321857964858,1785200321857966951,2
0x98ff9528,2,1785200321861632853,1785200321861634779,1
0x98ffefa7,2,1785200321863097288,1785200321863099270,1
0x800001f2,2,1785200321863760988,1785200321863763006,2
0x98fd50a7,2,1785200321864024634,1785200321864026727,2
0x98ff28a7,2,1785200321864187874,1785200321864189874,2
0x98ff2895,2,1785200321865251478,1785200321865253404,1
0x800c7f14,2,1785200321865715198,1785200321865717086,1
0x800c00e8,2,1785200321867779814,1785200321867781740,1
0x98fe50a7,2,1785200321868543828,1785200321868545772,1
0x98ffefa7,2,1785200321873608221,1785200321873610166,1
0x9cffd4f5,2,1785200321876072798,1785200321876074761,1
0x98ffa7ef,2,1785200321876437592,1785200321876441851,4
0x9cfed4f5,2,1785200321876457907,1785200321876459851,1
0x800c7f94,2,1785200321877212124,1785200321877214087,1
0x98ff1eef,2,1785200321878276284,1785200321878278321,2
0x800c7f28,2,1785200321878939780,1785200321878941706,1
0x98ff9528,2,1785200321882604238,1785200321882606386,2
0x98ffefa7,2,1785200321884068617,1785200321884070636,2
0x800001f2,2,1785200321884632984,1785200321884634965,1
0x800c7ea8,2,1785200321884996926,1785200321884999074,2
0x98ff28a7,2,1785200321885014667,1785200321885016611,1
0x98ff2895,2,1785200321886171308,1785200321886173363,2
0x98fe2895,2,1785200321886534824,1785200321886536787,1
0x98fe50a7,2,1785200321889398639,1785200321889400565,1
0x98ffefa7,2,1785200321894463829,1785200321894466014,2
0x8000030c,2,1785200321896127614,1785200321896129725,2
0x98ffa7ef,2,1785200321896991701,1785200321896993646,1
0x800c7f28,2,1785200321899656536,1785200321899658536,2
0x98ff9528,2,1785200321903421919,1785200321903423901,1
0x98ffefa7,2,1785200321904985817,1785200321904987928,2
0x80000000,2,1785200321905149779,1785200321905151742,1
0x98fd50a7,2,1785200321905413666,1785200321905415722,2
0x98ff28a7,2,1785200321905776849,1785200321905778812,1
0x98ff2895,2,1785200321907241784,1785200321907243784,2
0x98fe2895,2,1785200321907259858,1785200321907261747,1
0x98fe50a7,2,1785200321910117117,1785200321910119191,2
0x98ff28f4,2,1785200321913080469,1785200321913082524,2
0x98ffefa7,2,1785200321915245511,1785200321915247436,1
0x98ffa7ef,2,1785200321917709958,1785200321917711902,1
0x800c7f28,2,1785200321920374311,1785200321920376218,1
0x98ffeff4,2,1785200321923339255,1785200321923341218,1
0x98ff9528,2,1785200321924103639,1785200321924105583,1
0x98ffefa7,2,1785200321925569426,1785200321925571444,2
0x800001f2,2,1785200321925833758,1785200321925835776,2
0x800c7ea8,2,1785200321926298236,1785200321926300347,2
0x98ff28a7,2,1785200321926561846,1785200321926563790,1
0x98ff2895,2,1785200321927125972,1785200321927127972,2
0x98fe2895,2,1785200321927489580,1785200321927491673,2
0x98fe50a7,2,1785200321930954410,1785200321930956595,2
0x98ffefa7,2,1785200321936018692,1785200321936020804,2
0x98ffa7ef,2,1785200321938483436,1785200321938485380,1
0x98fe50a7,2,1785200321941147641,1785200321941149549,1
0x98ff9528,2,1785200321944811951,1785200321944814081,2
0x90ffd438,2,1785200321945175560,1785200321945177615,2
0x98ffefa7,2,1785200321946339867,1785200321946341941,2
0x800001f2,2,1785200321946903938,1785200321946905901,1
0x800c7ea8,2,1785200321947067900,1785200321947069900,2
0x98ff28a7,2,1785200321947332009,1785200321947333972,1
0x800c7f94,2,1785200321947895913,1785200321947897839,1
0x800c7f14,2,1785200321948260355,1785200321948262336,1
0x98fe50a7,2,1785200321951724648,1785200321951726796,2
0x90ff38d4,2,1785200321956591968,1785200321956593950,1
0x98ffefa7,2,1785200321956857411,1785200321956859467,2
0x98fff5d4,2,1785200321958521863,1785200321958523937,2
0x98ffa7ef,2,1785200321959385617,1785200321959387599,1
0x98fe50a7,2,1785200321962050248,1785200321962052322,2
0x98ff9528,2,1785200321965814483,1785200321965816409,1
0x98ffefa7,2,1785200321967379196,1785200321967381140,1
0x80000000,2,1785200321967542880,1785200321967544861,1
0x98fd50a7,2,1785200321967806415,1785200321967808360,1
0x98ff28a7,2,1785200321968170376,1785200321968172376,2
0x98ff2895,2,1785200321969633811,1785200321969636681,2
0x98fe2895,2,1785200321969653977,1785200321969655848,1
0x9801d08f,2,1785200321971709020,1785200321971710983,1
0x98fe50a7,2,1785200321972573718,1785200321972575718,2
0x98ffefa7,2,1785200321977637778,1785200321977639723,1
0x98ffa7ef,2,1785200321980102762,1785200321980104725,1
0x9cffd4f5,2,1785200321980467686,1785200321980469686,2
0x98ffd0ef,2,1785200321981231589,1785200321981233533,1
0x98ff95ef,2,1785200321982296285,1785200321982298285,2
0x98fe50a7,2,1785200321982959707,1785200321982961670,1
0x90ff38ef,2,1785200321983423482,1785200321983425445,1
0x98ff9528,2,1785200321986787683,1785200321986789849,2
0x98ffefa7,2,1785200321988351617,1785200321988353599,1
0x800001f2,2,1785200321988515505,1785200321988517542,2
0x98fd50a7,2,1785200321988779170,1785200321988781114,1
0x98ff28a7,2,1785200321989143742,1785200321989145705,1
0x98ff2895,2,1785200321990308086,1785200321990310160,2
0x800c7f14,2,1785200321990771768,1785200321990773731,1
0x98fe50a7,2,1785200321993535862,1785200321993537788,1
0x98ffefa7,2,1785200321998601552,1785200321998603681,2
0x98ff28d0,2,1785200321999665526,1785200321999667489,1
0x8000030c,2,1785200322000529317,1785200322000531261,1
0x98ffa7ef,2,1785200322001193368,1785200322001195331,1
0x98fe50a7,2,1785200322003858166,1785200322003860129,1
0x98ff9528,2,1785200322007622679,1785200322007624624,1
0x98ffefa7,2,1785200322009186447,1785200322009188558,2
0x800001f2,2,1785200322009349946,1785200322009351927,1
0x98fd50a7,2,1785200322009613185,1785200322009615185,2
0x98ff28a7,2,1785200322009978627,1785200322009980646,2
0x98ff2895,2,1785200322011143379,1785200322011145323,1
0x98fe2895,2,1785200322011507839,1785200322011509802,1
0x98fe50a7,2,1785200322014372043,1785200322014374154,2
0x98ffe5f4,2,1785200322017335395,1785200322017337339,1
0x98ff28f4,2,1785200322017699633,1785200322017701633,2
0x98ffefa7,2,1785200322019564418,1785200322019566603,2
0x98ffa7ef,2,1785200322022028902,1785200322022030976,2
0x98fe50a7,2,1785200322024692607,1785200322024694588,1
0x98ffeff4,2,1785200322027660144,1785200322027662384,2
0x98ff9528,2,1785200322028525545,1785200322028527564,2
0x98ffefa7,2,1785200322030090702,1785200322030092887,2
0x800001f2,2,1785200322030254608,1785200322030256646,2
0x98fd50a7,2,1785200322030517940,1785200322030519922,1
0x98ff28a7,2,1785200322030881253,1785200322030883160,1
0x800c7f94,2,1785200322032345003,1785200322032346910,1
