CAN_ID,Priority,TX_Ingress_NS,RX_Egress_NS,E2E_Latency_US
0x1f2,1,1785199220289086383,1785199220289409058,322
0x18fd50a7,2,1785199220289440270,1785199220289786056,345
0x18ff28a7,2,1785199220289534417,1785199220289790538,256
0x18ff2895,2,1785199220290948798,1785199220291285792,336
0x18fe2895,2,1785199220291073112,1785199220291290477,217
0x18fe50a7,2,1785199220293896873,1785199220294285078,388
0x18ffefa7,2,1785199220298952861,1785199220299282967,330
0x18ffa7ef,2,1785199220301407587,1785199220301784644,377
0x18fe50a7,2,1785199220304121848,1785199220304534912,413
0x18ff9528,2,1785199220308166546,1785199220308538676,372
0x18ffefa7,2,1785199220309540519,1785199220309909893,369
0x1f2,1,1785199220309904480,1785199220310281836,377
0x18fd50a7,2,1785199220310259070,1785199220310662576,403
0x18ff28a7,2,1785199220310352477,1785199220310667094,314
0x18ff2895,2,1785199220311496470,1785199220311910664,414
0xc7f14,2,1785199220311960875,1785199220312285033,324
0x18fe50a7,2,1785199220314715821,1785199220315035542,319
0x18ffefa7,2,1785199220319769939,1785199220320162912,392
0x18fff5d4,2,1785199220320273955,1785199220320660911,386
0xc7fd3,2,1785199220322378572,1785199220322786125,407
0x18fe50a7,2,1785199220325012574,1785199220325411709,399
0x18ff9528,2,1785199220329076865,1785199220329412973,336
0x18ffefa7,2,1785199220330141599,1785199220330536283,394
0x1f2,1,1785199220330795725,1785199220331161263,365
0x18fd50a7,2,1785199220331149130,1785199220331538780,389
0x18ff28a7,2,1785199220331253851,1785199220331543372,289
0x18ff2895,2,1785199220332398567,1785199220332787720,389
0xc7f14,2,1785199220332863749,1785199220333161552,297
0x1801d08f,2,1785199220334888718,1785199220335283767,395
0x18fe50a7,2,1785199220335691936,1785199220336037301,345
0x18ffefa7,2,1785199220340746628,1785199220341161913,415
0x18ffa7ef,2,1785199220343301631,1785199220343662756,361
0x18ff28ef,2,1785199220344275588,1785199220344664493,388
0x18ff1eef,2,1785199220345640024,1785199220346039340,399
0x1cffd4f5,2,1785199220345741542,1785199220346044044,302
0x18fe50a7,2,1785199220346148428,1785199220346537542,389
0x18ffd0ef,2,1785199220346583111,1785199220346912189,329
0x18ff95ef,2,1785199220347656734,1785199220348040203,383
0x87f9c,2,1785199220348810894,1785199220349163347,352
0x18ff38ef,2,1785199220349805073,1785199220350162270,357
0x18ff9528,2,1785199220350569106,1785199220350912656,343
0x18fe38ef,2,1785199220350953288,1785199220351284414,331
0x18ffefa7,2,1785199220351667210,1785199220352037411,370
0x1f2,1,1785199220352021356,1785199220352412818,391
0xc7ea8,2,1785199220352455816,1785199220352789112,333
0x18ff28a7,2,1785199220353019591,1785199220353414388,394
0x1cfe50ef,2,1785199220353123498,1785199220353418925,295
0x18ff2895,2,1785199220354217861,1785199220354537421,319
0xc7f14,2,1785199220354371953,1785199220354787420,415
0x18fff4ef,2,1785199220354675544,1785199220355040012,364
0x18fe50a7,2,1785199220357269806,1785199220357666058,396
0x18ffefa7,2,1785199220362324646,1785199220362663337,338
0x30c,1,1785199220364078617,1785199220364413701,335
0x18ffa7ef,2,1785199220364852742,1785199220365163754,311
0x18fe50a7,2,1785199220367566577,1785199220367913781,347
0x18ff9528,2,1785199220371641238,1785199220372039804,398
0x18ffefa7,2,1785199220372714935,1785199220373038819,323
0x1f2,1,1785199220373348839,1785199220373663724,314
0x18fd50a7,2,1785199220373703059,1785199220374040390,337
0xc7f94,2,1785199220373856928,1785199220374045056,188
0x18ff2895,2,1785199220374960755,1785199220375286126,325
0x18fe2895,2,1785199220375334494,1785199220375665125,330
0x18fe50a7,2,1785199220378158977,1785199220378539207,380
0x18ff28f4,2,1785199220381181070,1785199220381539011,357
0x18fe28f4,2,1785199220381543197,1785199220381914362,371
0x18ffefa7,2,1785199220383361168,1785199220383665522,304
0x18ffa7ef,2,1785199220385819282,1785199220386165754,346
0x18fe50a7,2,1785199220388533988,1785199220388917226,383
0x1cff50f4,2,1785199220391552452,1785199220391915086,362
0x18ffeff4,2,1785199220391914598,1785199220392286270,371
0x18ff9528,2,1785199220392868370,1785199220393164989,296
0x18ffefa7,2,1785199220393822382,1785199220394164467,342
0x1f2,1,1785199220394456434,1785199220394792187,335
0x18fd50a7,2,1785199220394818802,1785199220395166852,348
0xc7f94,2,1785199220394972820,1785199220395171445,198
0x18ff2895,2,1785199220396022536,1785199220396416015,393
0x18fe2895,2,1785199220396383923,1785199220396789939,406
0x18fe50a7,2,1785199220399274016,1785199220399665781,391
0x18ff38f4,2,1785199220402274313,1785199220402667067,392
0x18ffefa7,2,1785199220404398282,1785199220404790281,391
0x18ffa7ef,2,1785199220406852674,1785199220407165347,312
0x18fe50a7,2,1785199220409566565,1785199220409915337,348
0x18ff9528,2,1785199220413761114,1785199220414166582,405
0x10ffd438,2,1785199220414115260,1785199220414418729,303
0x18ffefa7,2,1785199220414788571,1785199220415165986,377
0x1f2,1,1785199220415421919,1785199220415792724,370
0x18fd50a7,2,1785199220415776139,1785199220416168019,391
0xc7f94,2,1785199220415929694,1785199220416172797,243
0xc7f94,2,1785199220417093150,1785199220417415496,322
0x18fe2895,2,1785199220417406537,1785199220417793458,386
0x18fe50a7,2,1785199220420230723,1785199220420541170,310
0x10ff38d4,2,1785199220424675400,1785199220425043118,367
0x18ffefa7,2,1785199220425379155,1785199220425791504,412
0x18fff5d4,2,1785199220426793777,1785199220427166314,372
0x18ffa7ef,2,1785199220427887548,1785199220428288514,400
0xc7f28,2,1785199220430681920,1785199220431042837,360
0x18ff9528,2,1785199220434725896,1785199220435042008,316
0x18ffefa7,2,1785199220435749945,1785199220436166949,417
0x1f2,1,1785199220436383552,1785199220436792206,408
0x18fd50a7,2,1785199220436738069,1785199220437042075,304
0xc7f94,2,1785199220436891234,1785199220437291834,400
0x18ff2895,2,1785199220437983172,1785199220438288756,305
0x18fe2895,2,1785199220438377540,1785199220438793125,415
0x1801d08f,2,1785199220440471417,1785199220440793784,322
0x18fe50a7,2,1785199220441275893,1785199220441667781,391
0x18ffefa7,2,1785199220446349974,1785199220446667504,317
0x18ffa7ef,2,1785199220448784607,1785199220449169422,384
0x18fe50a7,2,1785199220451498721,1785199220451917634,418
0x1cffd4f5,2,1785199220451862533,1785199220452167967,305
0x18ff9528,2,1785199220455766343,1785199220456169175,402
0x18ffefa7,2,1785199220456720411,1785199220457043857,323
0x1f2,1,1785199220457353667,1785199220457668873,315
0xc7ea8,2,1785199220457707405,1785199220458046464,339
0x18ff28a7,2,1785199220457801201,1785199220458052798,251
0x18ff2895,2,1785199220458965676,1785199220459290034,324
0x18fe2895,2,1785199220459339729,1785199220459668218,328
0x18fe50a7,2,1785199220462164323,1785199220462543504,379
0x18ffefa7,2,1785199220467238681,1785199220467544579,305
0x30c,1,1785199220469182392,1785199220469546757,364
0x18ff28d0,2,1785199220469266280,1785199220469553146,286
0x18ffa7ef,2,1785199220469819573,1785199220470169311,349
0xc7f28,2,1785199220472613890,1785199220472920171,306
0x18ff9528,2,1785199220476688476,1785199220477044046,355
0x18ffefa7,2,1785199220477681822,1785199220478046727,364
0x1f2,1,1785199220478316596,1785199220478669910,353
0x18fd50a7,2,1785199220478670113,1785199220479045946,375
0xc7f94,2,1785199220478823797,1785199220479050539,226
0x18ff2895,2,1785199220479937623,1785199220480293571,355
0x18fe2895,2,1785199220480301492,1785199220480669496,368
0x18fe50a7,2,1785199220483125530,1785199220483545967,420
0x18ffe5f4,2,1785199220486129883,1785199220486544772,414
0x18ff28f4,2,1785199220486513751,1785199220486919715,405
0x10ffd4f4,2,1785199220486887711,1785199220487293250,405
0x18ffefa7,2,1785199220488422535,1785199220488795227,372
0x18ffa7ef,2,1785199220490855687,1785199220491169903,314
0x18fe50a7,2,1785199220493569356,1785199220493921690,352
0x18ffeff4,2,1785199220496663412,1785199220497046846,383
0x18ff9528,2,1785199220497736831,1785199220498045953,309
0x18ffefa7,2,1785199220499111601,1785199220499422782,311
0x1f2,1,1785199220499134212,1785199220499427356,293
0x18fd50a7,2,1785199220499501765,1785199220499920336,418
0x18ff28a7,2,1785199220499775800,1785199220500172075,396
0x18ff2895,2,1785199220501049219,1785199220501421201,371
0x18fe2895,2,1785199220501323199,1785199220501670626,347
0x18fe50a7,2,1785199220504197403,1785199220504547727,350
0x18ffefa7,2,1785199220509271984,1785199220509671098,399
0x18ffa7ef,2,1785199220511649396,1785199220512048515,399
0x18fe50a7,2,1785199220514488823,1785199220514798154,309
0x18ff9528,2,1785199220518765723,1785199220519173120,407
0x18ffefa7,2,1785199220519639736,1785199220520046968,407
0x1f2,1,1785199220520013642,1785199220520421875,408
0xc7ea8,2,1785199220520386454,1785199220520796836,410
0x18ff28a7,2,1785199220520659304,1785199220521050039,390
0x18ff2895,2,1785199220521932704,1785199220522293183,360
0x18fe2895,2,1785199220522207036,1785199220522546682,339
0x18fe50a7,2,1785199220525080185,1785199220525424357,344
0x18ffefa7,2,1785199220530454042,1785199220530799320,345
0x10fff4d4,2,1785199220530476653,1785199220530804264,327
0x18fff5d4,2,1785199220532743750,1785199220533051089,307
0x18ffa7ef,2,1785199220532916953,1785199220533298607,381
0x18fe50a7,2,1785199220535409586,1785199220535798228,388
0x18ff9528,2,1785199220539691171,1785199220540047139,355
0x18ffefa7,2,1785199220540566592,1785199220540922728,356
0x1f2,1,1785199220541139644,1785199220541551152,411
0xc7ea8,2,1785199220541513364,1785199220541924799,411
0x18ff28a7,2,1785199220541535568,1785199220541929410,393
0x18ff2895,2,1785199220542704450,1785199220543048036,343
0x18fe2895,2,1785199220543077892,1785199220543424442,346
0x1801d08f,2,1785199220545150750,1785199220545547916,397
0x18fe50a7,2,1785199220545987226,1785199220546297895,310
0x18ffefa7,2,1785199220551064455,1785199220551425025,360
0x18ffa7ef,2,1785199220553540977,1785199220553923479,382
0x18ff28ef,2,1785199220554516416,1785199220554923846,407
0xc7f8f,2,1785199220555690334,1785199220556049138,358
0x18fe50a7,2,1785199220556364904,1785199220556677432,312
0x1cffd4f5,2,1785199220557038104,1785199220557423707,385
0x18ff9528,2,1785199220560629953,1785199220561048769,418
0xc7ff7,2,1785199220561913538,1785199220562295227,381
0x1f2,1,1785199220562290684,1785199220562674152,383
0x18fd50a7,2,1785199220562565904,1785199220562926355,360
0x18ff28a7,2,1785199220562740033,1785199220562930873,190
0x18ff2895,2,1785199220563814989,1785199220564175091,360
0x18fe2895,2,1785199220564189746,1785199220564549460,359
0x18fe50a7,2,1785199220567064284,1785199220567425765,361
0x18ffefa7,2,1785199220572144754,1785199220572549524,404
0x30c,1,1785199220573822670,1785199220574174389,351
0x18ffa7ef,2,1785199220574598313,1785199220574927146,328
0x18fe50a7,2,1785199220577372648,1785199220577676673,304
0x18ff9528,2,1785199220581647660,1785199220582049861,402
0x18ffefa7,2,1785199220582822338,1785199220583177969,355
0x1f2,1,1785199220582845189,1785199220583182617,337
0x18fd50a7,2,1785199220583214206,1785199220583551949,337
0x18ff28a7,2,1785199220583487945,1785199220583802948,315
0x18ff2895,2,1785199220584661753,1785199220585050443,388
0x18fe2895,2,1785199220585035343,1785199220585425275,389
0x18fe50a7,2,1785199220587909900,1785199220588297451,387
0x18ffefa7,2,1785199220592984425,1785199220593297877,313
0x18ffa7ef,2,1785199220595359077,1785199220595677054,317
0x18ff28f4,2,1785199220597032900,1785199220597426233,393
0x18fe50a7,2,1785199220598207690,1785199220598550970,343
0x18ff9528,2,1785199220602582571,1785199220602926103,343
0x18ffefa7,2,1785199220603657027,1785199220604053043,396
0x0,0,1785199220603679360,1785199220604057654,378
0x18fd50a7,2,1785199220604049062,1785199220604426097,377
0x18ff28a7,2,1785199220604322449,1785199220604679041,356
0x18ff2895,2,1785199220605495775,1785199220605800741,304
0xc7f14,2,1785199220605977124,1785199220606298183,321
0x18ffeff4,2,1785199220607752040,1785199220608100807,348
0x18fe50a7,2,1785199220608826404,1785199220609176284,349
0x18ffefa7,2,1785199220613900503,1785199220614299692,399
0x18ffa7ef,2,1785199220616274877,1785199220616678314,403
0x18fe50a7,2,1785199220619049194,1785199220619427785,378
0x18ff9528,2,1785199220623623574,1785199220623929233,305
0x10ffd438,2,1785199220623646037,1785199220623934844,288
0x18ffefa7,2,1785199220624514624,1785199220624929377,414
0x0,0,1785199220624536920,1785199220624934044,397
0x18fd50a7,2,1785199220624905825,1785199220625300857,395
0x18ff28a7,2,1785199220625180213,1785199220625552671,372
0x18ff2895,2,1785199220626354520,1785199220626677334,322
0x18fe2895,2,1785199220626728740,1785199220627052888,324
0x18fe50a7,2,1785199220629607797,1785199220629930360,322
0x1cff50d4,2,1785199220634015048,1785199220634441881,426
0x18ffefa7,2,1785199220634798155,1785199220635179600,381
0x10ff38d4,2,1785199220636072740,1785199220636429022,356
0x18ffa7ef,2,1785199220637246251,1785199220637552962,306
0x18fff5d4,2,1785199220638221245,1785199220638552977,331
0x18fe50a7,2,1785199220640095271,1785199220640430823,335
0x18ff9528,2,1785199220644370338,1785199220644679548,309
0x18ffefa7,2,1785199220645544016,1785199220645930285,386
0x0,0,1785199220645566071,1785199220645935007,368
0x18fd50a7,2,1785199220645934551,1785199220646300395,365
0x18ff28a7,2,1785199220646209512,1785199220646558116,348
0x18ff2895,2,1785199220647382949,1785199220647805556,422
0xc7f14,2,1785199220647856187,1785199220648178536,322
0x1801d08f,2,1785199220649829083,1785199220650178474,349
0xc7f28,2,1785199220650803614,1785199220651101081,297
0x18ffefa7,2,1785199220655777232,1785199220656179156,401
0x18ffa7ef,2,1785199220658251106,1785199220658556703,305
0x18ffd0ef,2,1785199220659224174,1785199220659557070,332
0x18ff95ef,2,1785199220660297094,1785199220660679048,381
0xc7f28,2,1785199220661169977,1785199220661554619,384
0x10ff38ef,2,1785199220661443735,1785199220661804377,360
0x1cffd4f5,2,1785199220662417451,1785199220662805003,387
0x18ff9528,2,1785199220665491303,1785199220665806937,315
0x18ffefa7,2,1785199220666668278,1785199220667056840,388
0x1f2,1,1785199220666691037,1785199220667061599,370
0x18fd50a7,2,1785199220667060016,1785199220667430987,370
0x18ff28a7,2,1785199220667334607,1785199220667680060,345
0x18ff2895,2,1785199220668808320,1785199220669182870,374
0xc7f14,2,1785199220668830468,1785199220669189888,359
0xc7f28,2,1785199220671799969,1785199220672180248,380
0x18ffefa7,2,1785199220676776735,1785199220677181638,404
0x30c,1,1785199220678452781,1785199220678805947,353
0x18ff28d0,2,1785199220679126055,1785199220679431111,305
0x18ffa7ef,2,1785199220679499330,1785199220679807740,308
0x18fe50a7,2,1785199220682078518,1785199220682430267,351
0x18ff9528,2,1785199220686564954,1785199220686932733,367
0x18ffefa7,2,1785199220687541689,1785199220687931526,389
0x1f2,1,1785199220687916724,1785199220688302321,385
0x18fd50a7,2,1785199220688291018,1785199220688682838,391
0x18ff28a7,2,1785199220688313259,1785199220688687523,374
0x18ff2895,2,1785199220689382586,1785199220689806464,423
0x18fe2895,2,1785199220689756935,1785199220690181425,424
0x18fe50a7,2,1785199220692631584,1785199220692979990,348
0x18ffefa7,2,1785199220697706647,1785199220698056046,349
0x18ffa7ef,2,1785199220700081540,1785199220700432482,350
0x18ffe5f4,2,1785199220701755141,1785199220702181698,426
0x18ff28f4,2,1785199220702130342,1785199220702556456,426
0xc7f28,2,1785199220703105133,1785199220703433175,328
0x18ffefa7,2,1785199220708379749,1785199220708809249,429
0x1f2,1,1785199220708402749,1785199220708814415,411
0x18fd50a7,2,1785199220708770913,1785199220709182284,411
0x18ff28a7,2,1785199220709044338,1785199220709435913,391
0x18ff9528,2,1785199220709418798,1785199220709807042,388
0x18ff2895,2,1785199220710293386,1785199220710682113,388
0x18fe2895,2,1785199220710667309,1785199220711057037,389
0x18ffeff4,2,1785199220712540872,1785199220712933308,392
0x18fe50a7,2,1785199220713614940,1785199220713934583,319
0x18ffefa7,2,1785199220718712335,1785199220719069953,357
0x18ffa7ef,2,1785199220721097506,1785199220721435667,338
0x18fe50a7,2,1785199220723962729,1785199220724319602,356
0x18ffefa7,2,1785199220729362678,1785199220729691157,328
0x1f2,1,1785199220729386011,1785199220729696249,310
0x18fd50a7,2,1785199220729763805,1785199220730189396,425
0x18ff28a7,2,1785199220730039322,1785199220730433265,393
0x18ff9528,2,1785199220730413672,1785199220730808727,395
0x18ff2895,2,1785199220731388240,1785199220731809075,420
0x18fe2895,2,1785199220731662813,1785199220732058408,395
0x18fe50a7,2,1785199220734554036,1785199220734938675,384
0x18ffefa7,2,1785199220739936078,1785199220740307786,371
0x18fff5d4,2,1785199220739958744,1785199220740312582,353
0xc7fd3,2,1785199220742130472,1785199220742435093,304
0x18fe50a7,2,1785199220744804993,1785199220745185010,380
0x18ffefa7,2,1785199220750179720,1785199220750560324,380
0x1f2,1,1785199220750202497,1785199220750565102,362
0x18fd50a7,2,1785199220750569032,1785199220750936730,367
0x18ff28a7,2,1785199220750842123,1785199220751184618,342
0x18ff9528,2,1785199220751215362,1785199220751561376,346
0x18ff2895,2,1785199220752388058,1785199220752811705,423
0x18fe2895,2,1785199220752410447,1785199220752816464,406
0x1801d08f,2,1785199220754482268,1785199220754811513,329
0xc7f28,2,1785199220755457614,1785199220755811750,354
0xc7ff7,2,1785199220760433325,1785199220760810344,377
0xc7fd3,2,1785199220763008198,1785199220763357686,349
0x18ff28ef,2,1785199220763882471,1785199220764185535,303
0x18ff1eef,2,1785199220764956946,1785199220765309476,352
0x18fe50a7,2,1785199220765730867,1785199220766059751,328
0xe7fea,2,1785199220767605744,1785199220767938133,332
0x18ffefa7,2,1785199220771180316,1785199220771560935,380
0x1f2,1,1785199220771554054,1785199220771935804,381
0x18fd50a7,2,1785199220771827923,1785199220772187859,359
0x18ff28a7,2,1785199220772001403,1785199220772192378,190
0x18ff9528,2,1785199220772275679,1785199220772687543,411
0x18ff2895,2,1785199220773148878,1785199220773560984,412
0x18fe2895,2,1785199220773522542,1785199220773935705,413
0x18fe50a7,2,1785199220776397210,1785199220776812324,415
0x18ffefa7,2,1785199220781471976,1785199220781811899,339
0x30c,1,1785199220783146336,1785199220783563597,417
0x18ffa7ef,2,1785199220783919943,1785199220784308428,388
0x18fe50a7,2,1785199220786694278,1785199220787061733,367
0x18ffefa7,2,1785199220792068579,1785199220792436806,368
0x1f2,1,1785199220792441910,1785199220792811416,369
0x18fd50a7,2,1785199220792715908,1785199220793064212,348
0x18ff28a7,2,1785199220792889259,1785199220793308507,419
0x18ff9528,2,1785199220793162813,1785199220793561710,398
0x18ff2895,2,1785199220794136511,1785199220794483984,347
0x18fe2895,2,1785199220794410157,1785199220794812317,402
0x18fe50a7,2,1785199220797284084,1785199220797687436,403
0xc7ff7,2,1785199220802358591,1785199220802690326,331
0x18ffa7ef,2,1785199220804732280,1785199220805062484,330
0x18ff28f4,2,1785199220806706713,1785199220807064347,357
0x10ffd4f4,2,1785199220806729694,1785199220807069107,339
0x18fe50a7,2,1785199220807598282,1785199220807937807,339
0xc7ff7,2,1785199220812973305,1785199220813309863,336
0x1f2,1,1785199220813347284,1785199220813689139,341
0x18fd50a7,2,1785199220813620819,1785199220813937842,317
0x18ff28a7,2,1785199220813795004,1785199220814187452,392
0x18ff2895,2,1785199220814369963,1785199220814687321,317
0x18fe2895,2,1785199220814743405,1785199220815062838,319
0x18ffeff4,2,1785199220817117539,1785199220817440330,322
0x18fe50a7,2,1785199220818191755,1785199220818562807,371
0xc7ff7,2,1785199220823265743,1785199220823688493,422
0x18ffa7ef,2,1785199220825661284,1785199220826065614,404
0x18fe50a7,2,1785199220828444230,1785199220828813660,369
0x10ffd438,2,1785199220833020481,1785199220833438755,418
0xc7ff7,2,1785199220833895475,1785199220834312789,417
0x1f2,1,1785199220834270732,1785199220834688787,418
0x18fd50a7,2,1785199220834545008,1785199220834941009,396
0x18ff28a7,2,1785199220834718841,1785199220834946342,227
0x18ff9528,2,1785199220834992820,1785199220835312174,319
0xc7f94,2,1785199220836166795,1785199220836565614,398
0x18fe2895,2,1785199220836341090,1785199220836570466,229
0x18fe50a7,2,1785199220839115203,1785199220839441400,326
0x18ffefa7,2,1785199220844489986,1785199220844817511,327
0x10fff4d4,2,1785199220844512578,1785199220844822196,309
0x10ff38d4,2,1785199220846782361,1785199220847109336,326
0xc7fd3,2,1785199220846956711,1785199220847315206,358
0x18fff5d4,2,1785199220848630794,1785199220848940052,309
0x18fe50a7,2,1785199220849505381,1785199220849815253,309
0xc7ff7,2,1785199220854879497,1785199220855190123,310
0x1f2,1,1785199220855253365,1785199220855565955,312
0x18fd50a7,2,1785199220855526549,1785199220855941750,415
0x18ff28a7,2,1785199220855699992,1785199220855946213,246
0x18ff9528,2,1785199220856274859,1785199220856694210,419
0x18ff2895,2,1785199220856296989,1785199220856700710,403
0x18fe2895,2,1785199220856665153,1785199220857064597,399
0x1801d08f,2,1785199220859239767,1785199220859567644,327
0xc7f28,2,1785199220860213650,1785199220860565159,351
0x18ffefa7,2,1785199220865188250,1785199220865566623,378
0x18ffa7ef,2,1785199220867663476,1785199220868066577,403
0x18ff38ef,2,1785199220868637488,1785199220868985500,348
0x18fe38ef,2,1785199220869711482,1785199220870065607,354
0x18fe50a7,2,1785199220870486088,1785199220870815808,329
0x1cfe50ef,2,1785199220870860327,1785199220871190640,330
0x18fff4ef,2,1785199220871935024,1785199220872313229,378
0x1cffd4f5,2,1785199220873009370,1785199220873312892,303
0x18ffefa7,2,1785199220875783890,1785199220876191012,407
0x1f2,1,1785199220876458386,1785199220876738639,280
0x18fd50a7,2,1785199220876731829,1785199220877065990,334
0x18ff28a7,2,1785199220876906587,1785199220877315378,408
0x18ff9528,2,1785199220877180770,1785199220877566192,385
0x18ff2895,2,1785199220878155561,1785199220878566614,411
0x18fe2895,2,1785199220878529521,1785199220878941595,412
0x18fe50a7,2,1785199220881303394,1785199220881692640,389
0x18ffefa7,2,1785199220886378178,1785199220886691586,313
0x30c,1,1785199220888052149,1785199220888443913,391
0x18ffa7ef,2,1785199220889126587,1785199220889443984,317
0x18ff28d0,2,1785199220889148717,1785199220889448613,299
0x18fe50a7,2,1785199220891618776,1785199220891942123,323
0x18ffefa7,2,1785199220896692949,1785199220897067735,374
0x1f2,1,1785199220897367001,1785199220897692343,325
0x18fd50a7,2,1785199220897640851,1785199220897983194,342
0x18ff28a7,2,1785199220898015571,1785199220898359174,343
0x18ff9528,2,1785199220898038145,1785199220898363748,325
0x18ff2895,2,1785199220899005472,1785199220899314893,309
0x18fe2895,2,1785199220899379785,1785199220899692318,312
0x18fe50a7,2,1785199220902154509,1785199220902568382,413
0x18ffefa7,2,1785199220907229441,1785199220907569790,340
0x18ffa7ef,2,1785199220909603427,1785199220909943097,339
0x18ffe5f4,2,1785199220911278010,1785199220911695128,417
0x18ff28f4,2,1785199220911652433,1785199220912067922,415
0x18fe28f4,2,1785199220912026042,1785199220912443514,417
0x10ffd4f4,2,1785199220912400058,1785199220912743142,343
0x18fe50a7,2,1785199220912458336,1785199220912748735,290
0x18ffd0f4,2,1785199220915459725,1785199220915818428,358
0x1cff50f4,2,1785199220915845260,1785199220916193371,348
0x18ffeff4,2,1785199220916222776,1785199220916568166,345
0x18ff9528,2,1785199220917097438,1785199220917443200,345
0x18ffefa7,2,1785199220918172561,1785199220918569289,396
0x1f2,1,1785199220918547151,1785199220918946250,399
0x18fd50a7,2,1785199220918821168,1785199220919111657,290
0x18ff28a7,2,1785199220918994852,1785199220919316045,321
0x18ff2895,2,1785199220919469608,1785199220919819080,349
0x18fe2895,2,1785199220919843940,1785199220920197468,353
0x18fe50a7,2,1785199220923318733,1785199220923695900,377
0x18ff38f4,2,1785199220926293253,1785199220926693945,400
0x18ffefa7,2,1785199220928467332,1785199220928818789,351
0xc7fd3,2,1785199220930942502,1785199220931317707,375
0x18fe50a7,2,1785199220933616227,1785199220933943864,327
0x18ff9528,2,1785199220937290575,1785199220937695555,404
0x18ffefa7,2,1785199220938765400,1785199220939112587,347
0x1f2,1,1785199220939439414,1785199220939820843,381
0x18fd50a7,2,1785199220939713227,1785199220940071861,358
0x18ff28a7,2,1785199220939886689,1785199220940076287,189
0x18ff2895,2,1785199220940360298,1785199220940694618,334
0x18fe2895,2,1785199220940733962,1785199220941071783,337
0x18fe50a7,2,1785199220944207663,1785199220944569975,362
0x18ffefa7,2,1785199220949282207,1785199220949695179,412
0x10fff4d4,2,1785199220949856296,1785199220950195381,339
0xc7fd3,2,1785199220952030950,1785199220952368670,337
0x18fff5d4,2,1785199220952204763,1785199220952573058,368
0x18fe50a7,2,1785199220954578786,1785199220954945198,366
0x18ff9528,2,1785199220958253246,1785199220958572314,319
0x18ffefa7,2,1785199220959727200,1785199220960071124,343
0x1f2,1,1785199220960400881,1785199220960820510,419
0x18fd50a7,2,1785199220960674879,1785199220961072676,397
0x18ff28a7,2,1785199220960848452,1785199220961077565,229
0x18ff2895,2,1785199220961922520,1785199220962317801,395
0xc7f14,2,1785199220962396850,1785199220962821411,424
0xc00e8,2,1785199220964470245,1785199220964822626,352
0x18fe50a7,2,1785199220965244333,1785199220965570864,326
0x18ffefa7,2,1785199220970319617,1785199220970696124,376
0x1cffd4f5,2,1785199220972793843,1785199220973197244,403
0x18ffa7ef,2,1785199220973166600,1785199220973573095,406
0x1cfed4f5,2,1785199220973188619,1785199220973577817,389
0xc7f94,2,1785199220973957688,1785199220974318037,360
0x18ff1eef,2,1785199220975033293,1785199220975447033,413
0xc7f28,2,1785199220975706548,1785199220976074605,368
0x18ff9528,2,1785199220979380618,1785199220979698925,318
0x18ffefa7,2,1785199220980854702,1785199220981197179,342
0x1f2,1,1785199220981428013,1785199220981821807,393
0xc7ea8,2,1785199220981802215,1785199220982116509,314
0x18ff28a7,2,1785199220981824289,1785199220982121083,296
0x18ff2895,2,1785199220982992800,1785199220983318598,325
0x18fe2895,2,1785199220983366502,1785199220983697930,331
0x18fe50a7,2,1785199220986240522,1785199220986572031,331
0x18ffefa7,2,1785199220991314621,1785199220991699550,384
0x30c,1,1785199220992988592,1785199220993319396,330
0x18ffa7ef,2,1785199220993862550,1785199220994198041,335
0xc7f28,2,1785199220996536460,1785199220996948753,412
0x18ff9528,2,1785199221000311733,1785199221000697981,386
0x18ffefa7,2,1785199221001885668,1785199221002198513,312
0x0,0,1785199221002060593,1785199221002447975,387
0x18fd50a7,2,1785199221002334295,1785199221002697918,363
0x18ff28a7,2,1785199221002708774,1785199221003072695,363
0x18ff2895,2,1785199221004182340,1785199221004576616,394
0x18fe2895,2,1785199221004204728,1785199221004583893,379
0x18fe50a7,2,1785199221007073822,1785199221007449791,375
0x18ff28f4,2,1785199221010048175,1785199221010448262,400
0x18ffefa7,2,1785199221012221791,1785199221012573050,351
0x18ffa7ef,2,1785199221014696813,1785199221015074245,377
0xc7f28,2,1785199221017370816,1785199221017700736,329
0x18ffeff4,2,1785199221020345150,1785199221020619707,274
0x18ff9528,2,1785199221021119682,1785199221021449556,329
0x18ffefa7,2,1785199221022593266,1785199221022868366,275
0x1f2,1,1785199221022867357,1785199221023198383,331
0xc7ea8,2,1785199221023340669,1785199221023622067,281
0x18ff28a7,2,1785199221023615130,1785199221023949807,334
0x18ff2895,2,1785199221024190941,1785199221024574508,383
0x18fe2895,2,1785199221024563069,1785199221024949081,386
0x18fe50a7,2,1785199221028036548,1785199221028449328,412
0x18ffefa7,2,1785199221033110740,1785199221033449644,338
0x18ffa7ef,2,1785199221035585095,1785199221035952542,367
0x18fe50a7,2,1785199221038259079,1785199221038574996,315
0x18ff9528,2,1785199221041932594,1785199221042322242,389
0x10ffd438,2,1785199221042306480,1785199221042700296,393
0x18ffefa7,2,1785199221043479770,1785199221043826552,346
0x1f2,1,1785199221044053877,1785199221044453031,399
0xc7ea8,2,1785199221044226987,1785199221044457938,230
0x18ff28a7,2,1785199221044499856,1785199221044825400,325
0xc7f94,2,1785199221045073890,1785199221045450009,376
